src,dst,edgeType,targetLaw
reg:S.L.427.99/12,reg:S.L.427.99/12,INTERNAL_REF,
reg:S.L.427.99/12,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/12,art:Directive(EU)2016/798/6,EXTERNAL_REF,Directive (EU) 2016/798
reg:S.L.427.99/12,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/12,art:Regulation(EU)2016/796/30,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/12,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/12,art:Regulation(EU)2016/796/30,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/12,art:Directive(EU)2016/798/18,EXTERNAL_REF,Directive (EU) 2016/798
reg:S.L.427.99/13,art:Cap.510/19,EXTERNAL_REF,Cap. 510
reg:S.L.427.99/13,law:Directive(EU)No.2016/797,EXTERNAL_REF,Directive (EU) No. 2016/797
reg:S.L.427.99/14,reg:S.L.427.99/14,INTERNAL_REF,
reg:S.L.427.99/14,law:S.L.427.45,EXTERNAL_REF,S.L. 427.45
reg:S.L.427.99/14,art:Directive(EU)2016/797/37,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/14,art:Regulation(EU)2016/796/29,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/14,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/15,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/16,law:DecisionNo768/2008/EC,EXTERNAL_REF,Decision No 768/2008/EC
reg:S.L.427.99/16,law:Decision2010/713/EU,EXTERNAL_REF,Decision 2010/713/EU
reg:S.L.427.99/16,law:Regulation(EC)765/2008,EXTERNAL_REF,Regulation (EC) 765/2008
reg:S.L.427.99/17,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/20,reg:S.L.427.99/20,INTERNAL_REF,
reg:S.L.427.99/20,law:Directive(EU)2016/797,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/21,art:Regulation(EU)2016/796/24,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/22,"reg:S.L.427.99/Schedules IV, V, VII and IX",INTERNAL_REF,
reg:S.L.427.99/22,art:Directive(EU)2016/797/7,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/9,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Directive(EU)2016/797/19,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/22,art:Regulation(EU)2016/796/30,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/22,art:Regulation(EU)2016/796/31,EXTERNAL_REF,Regulation (EU) 2016/796
reg:S.L.427.99/23,law:ProductSafetyAct,EXTERNAL_REF,Product Safety Act
reg:S.L.427.99/1,law:Directive2012/34/EU,EXTERNAL_REF,Directive 2012/34/EU
reg:S.L.427.99/1,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,art:Directive(EU)2016/797/15,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/3,art:Directive(EU)2016/797/14,EXTERNAL_REF,Directive (EU) 2016/797
reg:S.L.427.99/4,art:DIRECTIVE(EU)2016/797/15,EXTERNAL_REF,DIRECTIVE (EU) 2016/797
reg:S.L.428.01/4,law:Cap.345,EXTERNAL_REF,Cap. 345
reg:S.L.428.02/4,law:Cap.345,EXTERNAL_REF,Cap. 345
reg:S.L.428.03/4,law:Cap.345,EXTERNAL_REF,Cap. 345
reg:S.L.428.04/4,law:Cap.345,EXTERNAL_REF,Cap. 345
reg:S.L.428.05/4,law:Cap.345,EXTERNAL_REF,Cap. 345
reg:S.L.430.02/2,law:Regulation(EC)No396/2005,EXTERNAL_REF,Regulation (EC) No 396/2005
reg:S.L.430.02/2,law:CouncilDirective91/414/EEC,EXTERNAL_REF,Council Directive 91/414/EEC
reg:S.L.430.02/3,art:Regulation(EC)No.396/2005/38,EXTERNAL_REF,Regulation (EC) No. 396/2005
reg:S.L.430.02/4,law:Regulation(EC)No.396/2005,EXTERNAL_REF,Regulation (EC) No. 396/2005
reg:S.L.430.02/4,art:PesticidesControlAct(Cap.430)/9,EXTERNAL_REF,Pesticides Control Act (Cap. 430)
reg:S.L.430.04/1,art:Cap.430/5,EXTERNAL_REF,Cap. 430
reg:S.L.430.04/1,law:S.L.430.02,EXTERNAL_REF,S.L. 430.02
reg:S.L.430.04/2,reg:S.L.430.04/the Schedule,INTERNAL_REF,
reg:S.L.430.04/1,reg:S.L.430.04/Table 3,INTERNAL_REF,
reg:S.L.430.04/4,reg:S.L.430.04/Table 2,INTERNAL_REF,
reg:S.L.430.04/4,reg:S.L.430.04/Table 4,INTERNAL_REF,
reg:S.L.430.04/4,reg:S.L.430.04/Table 2,INTERNAL_REF,
reg:S.L.430.04/4,reg:S.L.430.04/5,INTERNAL_REF,
reg:S.L.430.04/3,reg:S.L.430.04/part 4 of this table,INTERNAL_REF,
reg:S.L.430.04/4,"reg:S.L.430.04/Tables 3, 4 and 5",INTERNAL_REF,
reg:S.L.430.06/1,law:EuropeanUnionCouncilDirective74/556EEC,EXTERNAL_REF,European Union Council Directive 74/556EEC
reg:S.L.430.06/2,reg:S.L.430.06/sub-rule (2),INTERNAL_REF,
reg:S.L.430.06/2,law:CouncilDirectiveNo74/557/EEC,EXTERNAL_REF,Council Directive No 74/557/EEC
reg:S.L.430.06/2,law:CouncilDirectiveNo65/1/EEC,EXTERNAL_REF,Council Directive No 65/1/EEC
reg:S.L.430.06/2,law:CouncilDirectiveNo667/654/EEC,EXTERNAL_REF,Council Directive No 667/654/EEC
reg:S.L.430.06/2,law:CouncilDirectiveNo71/18/EEC,EXTERNAL_REF,Council Directive No 71/18/EEC
reg:S.L.430.06/2,law:CouncilDirectiveNo74/.../EEC,EXTERNAL_REF,Council Directive No 74/.../EEC
reg:S.L.430.06/2,reg:S.L.430.06/2,INTERNAL_REF,
reg:S.L.430.06/2,art:CouncilDirectiveNo74/557/EEC/7,EXTERNAL_REF,Council Directive No 74/557/EEC
reg:S.L.430.06/3,reg:S.L.430.06/2,INTERNAL_REF,
reg:S.L.430.06/3,reg:S.L.430.06/5,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/2,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/5,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/1,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/1,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/1,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/4,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/4,INTERNAL_REF,
reg:S.L.430.06/4,reg:S.L.430.06/5,INTERNAL_REF,
reg:S.L.430.06/5,reg:S.L.430.06/2,INTERNAL_REF,
reg:S.L.430.06/5,reg:S.L.430.06/3,INTERNAL_REF,
reg:S.L.430.06/5,reg:S.L.430.06/2,INTERNAL_REF,
reg:S.L.430.06/5,reg:S.L.430.06/3,INTERNAL_REF,
reg:S.L.430.06/5,reg:S.L.430.06/5,INTERNAL_REF,
reg:S.L.430.06/6,reg:S.L.430.06/3,INTERNAL_REF,
reg:S.L.430.06/6,reg:S.L.430.06/4,INTERNAL_REF,
reg:S.L.430.06/6,reg:S.L.430.06/5,INTERNAL_REF,
reg:S.L.430.07/4,law:Cap.510,EXTERNAL_REF,Cap. 510
reg:S.L.430.07/5,law:Cap.387,EXTERNAL_REF,Cap. 387
reg:S.L.430.07/6,art:Cap.430/9,EXTERNAL_REF,Cap. 430
reg:S.L.430.08/1,reg:S.L.430.08/2,INTERNAL_REF,
reg:S.L.430.08/1,reg:S.L.430.08/2,INTERNAL_REF,
reg:S.L.430.08/2,law:Cap.430,EXTERNAL_REF,Cap. 430
reg:S.L.430.08/2,reg:S.L.430.08/Schedule III,INTERNAL_REF,
reg:S.L.430.08/2,law:S.L.430.07,EXTERNAL_REF,S.L. 430.07
reg:S.L.430.08/2,law:S.L.430.03,EXTERNAL_REF,S.L. 430.03
reg:S.L.430.08/2,law:S.L.423.20,EXTERNAL_REF,S.L. 423.20
reg:S.L.430.08/3,law:S.L.430.01,EXTERNAL_REF,S.L. 430.01
reg:S.L.430.08/3,law:Regulation(EC)No1107/2009,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/3,law:S.L.430.07,EXTERNAL_REF,S.L. 430.07
reg:S.L.430.08/3,reg:S.L.430.08/14,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/5,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/6,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/7,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/9,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/10,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/11,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/12,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/13,INTERNAL_REF,
reg:S.L.430.08/3,reg:S.L.430.08/14,INTERNAL_REF,
reg:S.L.430.08/3,law:S.L.423.20,EXTERNAL_REF,S.L. 423.20
reg:S.L.430.08/3,law:S.L.504.69,EXTERNAL_REF,S.L. 504.69
reg:S.L.430.08/4,reg:S.L.430.08/Schedule I,INTERNAL_REF,
reg:S.L.430.08/4,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/4,reg:S.L.430.08/Schedule I,INTERNAL_REF,
reg:S.L.430.08/5,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/5,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/5,law:S.L.427.14,EXTERNAL_REF,S.L. 427.14
reg:S.L.430.08/5,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/5,reg:S.L.430.08/5,INTERNAL_REF,
reg:S.L.430.08/5,reg:S.L.430.08/5,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/Schedule V,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/3,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/Schedule II,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.427.36/8,EXTERNAL_REF,S.L. 427.36
reg:S.L.430.08/7,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/7,reg:S.L.430.08/7,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/4,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/8,reg:S.L.430.08/8,INTERNAL_REF,
reg:S.L.430.08/10,law:S.L.423.20,EXTERNAL_REF,S.L. 423.20
reg:S.L.430.08/10,law:S.L.430.01,EXTERNAL_REF,S.L. 430.01
reg:S.L.430.08/10,reg:S.L.430.08/10,INTERNAL_REF,
reg:S.L.430.08/10,law:DangerousSubstancesandPreparationsRegulations,EXTERNAL_REF,Dangerous Substances and Preparations Regulations
reg:S.L.430.08/10,law:WaterPolicyFrameworkRegulations,EXTERNAL_REF,Water Policy Framework Regulations
reg:S.L.430.08/11,law:Regulation(EC)No1107/2009,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/11,law:PlantProtectionProducts(Implementation)Regulations,EXTERNAL_REF,Plant Protection Products (Implementation) Regulations
reg:S.L.430.08/11,art:Regulation(EC)No1107/2009/3,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/11,law:PlantProtectionProducts(Implementation)Regulations,EXTERNAL_REF,Plant Protection Products (Implementation) Regulations
reg:S.L.430.08/11,law:S.L.549.100,EXTERNAL_REF,S.L. 549.100
reg:S.L.430.08/11,law:S.L.549.42,EXTERNAL_REF,S.L. 549.42
reg:S.L.430.08/11,law:S.L.549.44,EXTERNAL_REF,S.L. 549.44
reg:S.L.430.08/11,law:S.L.549.123,EXTERNAL_REF,S.L. 549.123
reg:S.L.430.08/11,reg:S.L.430.08/11,INTERNAL_REF,
reg:S.L.430.08/11,reg:S.L.430.08/11,INTERNAL_REF,
reg:S.L.430.08/11,law:S.L.549.44,EXTERNAL_REF,S.L. 549.44
reg:S.L.430.08/11,law:S.L.549.123,EXTERNAL_REF,S.L. 549.123
reg:S.L.430.08/11,law:S.L.549.119,EXTERNAL_REF,S.L. 549.119
reg:S.L.430.08/12,reg:S.L.430.08/12,INTERNAL_REF,
reg:S.L.430.08/13,reg:S.L.430.08/13,INTERNAL_REF,
reg:S.L.430.08/13,reg:S.L.430.08/13,INTERNAL_REF,
reg:S.L.430.08/13,reg:S.L.430.08/Schedule III,INTERNAL_REF,
reg:S.L.430.08/14,reg:S.L.430.08/Schedule IV,INTERNAL_REF,
reg:S.L.430.08/14,reg:S.L.430.08/14,INTERNAL_REF,
reg:S.L.430.08/14,reg:S.L.430.08/14,INTERNAL_REF,
reg:S.L.430.08/16,reg:S.L.430.08/16,INTERNAL_REF,
reg:S.L.430.08/16,reg:S.L.430.08/16,INTERNAL_REF,
reg:S.L.430.08/11,reg:S.L.430.08/6,INTERNAL_REF,
reg:S.L.430.08/11,reg:S.L.430.08/7,INTERNAL_REF,
reg:S.L.430.08/3,art:Regulation(EC)No1107/2009/53,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/3,reg:S.L.430.08/Table 2,INTERNAL_REF,
reg:S.L.430.08/3,law:ImplementingRegulation(EU)No540/2011,EXTERNAL_REF,Implementing Regulation (EU) No 540/2011
reg:S.L.430.08/3,law:Regulation(EC)No1107/2009,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/3,art:Regulation(EC)No1107/2009/22,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/3,art:Regulation(EC)No1107/2009/24,EXTERNAL_REF,Regulation (EC) No 1107/2009
reg:S.L.430.08/1,reg:S.L.430.08/7,INTERNAL_REF,
reg:S.L.430.08/6,art:Directive2009/128/EC/15,EXTERNAL_REF,Directive 2009/128/EC
reg:S.L.430.08/6,art:Directive2009/128/EC/15,EXTERNAL_REF,Directive 2009/128/EC
reg:S.L.431.01/2,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.01/2,law:Cap.492,EXTERNAL_REF,Cap. 492
reg:S.L.431.01/2,reg:S.L.431.01/5,INTERNAL_REF,
reg:S.L.431.01/2,art:Cap.363/37,EXTERNAL_REF,Cap. 363
reg:S.L.431.01/2,art:Cap.492/35,EXTERNAL_REF,Cap. 492
reg:S.L.431.01/2,reg:S.L.431.01/4,INTERNAL_REF,
reg:S.L.431.01/3,art:Cap.431/6,EXTERNAL_REF,Cap. 431
reg:S.L.431.01/3,reg:S.L.431.01/3,INTERNAL_REF,
reg:S.L.431.01/4,reg:S.L.431.01/3,INTERNAL_REF,
reg:S.L.431.01/4,reg:S.L.431.01/3,INTERNAL_REF,
reg:S.L.431.01/5,reg:S.L.431.01/5,INTERNAL_REF,
reg:S.L.431.01/5,reg:S.L.431.01/5,INTERNAL_REF,
reg:S.L.431.01/6,art:Cap.431/6,EXTERNAL_REF,Cap. 431
reg:S.L.431.02/2,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.02/2,law:Cap.492,EXTERNAL_REF,Cap. 492
reg:S.L.431.02/2,reg:S.L.431.02/4,INTERNAL_REF,
reg:S.L.431.02/3,art:Cap.431/6A,EXTERNAL_REF,Cap. 431
reg:S.L.431.02/4,reg:S.L.431.02/3,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/3,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/3,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/4,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/3,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/4,INTERNAL_REF,
reg:S.L.431.02/4,reg:S.L.431.02/3,INTERNAL_REF,
reg:S.L.431.03/2,law:2016/C349/01,EXTERNAL_REF,2016/C 349/01
reg:S.L.431.03/2,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.03/3,reg:S.L.431.03/4,INTERNAL_REF,
reg:S.L.431.03/3,art:Cap.431/3,EXTERNAL_REF,Cap. 431
reg:S.L.431.03/3,law:2016/C349/01,EXTERNAL_REF,2016/C 349/01
reg:S.L.431.03/3,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.03/4,art:Cap.431/3,EXTERNAL_REF,Cap. 431
reg:S.L.431.03/6,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/6,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/6,law:Cap.386,EXTERNAL_REF,Cap. 386
reg:S.L.431.03/6,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/6,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/6,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/7,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.03/8,reg:S.L.431.03/8,INTERNAL_REF,
reg:S.L.431.03/10,art:Cap.431/8,EXTERNAL_REF,Cap. 431
reg:S.L.431.03/12,art:Cap.9/257,EXTERNAL_REF,Cap. 9
reg:S.L.431.03/12,law:Cap.377,EXTERNAL_REF,Cap. 377
reg:S.L.431.03/13,reg:S.L.431.03/6,INTERNAL_REF,
reg:S.L.431.04/3,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.04/3,reg:S.L.431.04/4,INTERNAL_REF,
reg:S.L.431.04/3,art:Cap.431/3,EXTERNAL_REF,Cap. 431
reg:S.L.431.04/3,law:Cap.431,EXTERNAL_REF,Cap. 431
reg:S.L.431.04/6,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.431.04/6,law:Cap.386,EXTERNAL_REF,Cap. 386
reg:S.L.431.04/6,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.431.04/6,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.431.04/7,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.431.04/7,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.431.04/7,reg:S.L.431.04/6,INTERNAL_REF,
reg:S.L.432.01/2,art:Cap.303/5,EXTERNAL_REF,Cap. 303
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/plan P.D. 9_2003_A,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/plan P.D.10_2003_A,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/plans P.D.58_2002,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/survey sheet P.D.58_2002_A,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/plan P.D.167_89_5,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/plan P.D. 6_2003_A,INTERNAL_REF,
reg:S.L.432.01/1,reg:S.L.432.01/Annex 2,INTERNAL_REF,
reg:S.L.432.02/2,art:Cap.303/5,EXTERNAL_REF,Cap. 303
reg:S.L.432.03/2,art:Cap.303/5,EXTERNAL_REF,Cap. 303
reg:S.L.432.04/2,reg:S.L.432.04/3,INTERNAL_REF,
reg:S.L.432.04/2,art:Cap.303/5,EXTERNAL_REF,Cap. 303
reg:S.L.432.04/3,reg:S.L.432.04/2,INTERNAL_REF,
reg:S.L.432.04/3,reg:S.L.432.04/Schedule,INTERNAL_REF,
reg:S.L.432.04/3,reg:S.L.432.04/Schedule,INTERNAL_REF,
reg:S.L.432.05/2,reg:S.L.432.05/3,INTERNAL_REF,
reg:S.L.432.05/2,art:Cap.303/5,EXTERNAL_REF,Cap. 303
reg:S.L.432.05/3,reg:S.L.432.05/2,INTERNAL_REF,
reg:S.L.432.05/2,art:ActXof1988/10,EXTERNAL_REF,Act X of 1988
reg:S.L.433.03/3,reg:S.L.433.03/VIII,INTERNAL_REF,
reg:S.L.433.03/3,law:Cap.433,EXTERNAL_REF,Cap. 433
reg:S.L.433.03/3,law:CouncilRegulation(EEC)No.2913/92of12October1992establishingtheCommunityCustomsCode,EXTERNAL_REF,Council Regulation (EEC) No. 2913/92 of 12 October 1992 establishing the Community Customs Code
reg:S.L.433.03/3,reg:S.L.433.03/Schedule V,INTERNAL_REF,
reg:S.L.433.03/4,reg:S.L.433.03/Schedule I,INTERNAL_REF,
reg:S.L.433.03/4,reg:S.L.433.03/Schedule II,INTERNAL_REF,
reg:S.L.433.03/4,reg:S.L.433.03/Schedule III,INTERNAL_REF,
reg:S.L.433.03/4,reg:S.L.433.03/Schedule IV,INTERNAL_REF,
reg:S.L.433.03/4A,law:Cap.595,EXTERNAL_REF,Cap. 595
reg:S.L.433.03/4A,reg:S.L.433.03/4A,INTERNAL_REF,
reg:S.L.433.03/4A,reg:S.L.433.03/Schedule XXIII,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Annex III,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Annex I,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Annex II,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Annex IV,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Schedule XIV,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/Schedule XIV,INTERNAL_REF,
reg:S.L.433.03/4B,reg:S.L.433.03/4B,INTERNAL_REF,
reg:S.L.433.03/4C,art:Directive2000/29/EC/4,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4C,law:Directive2000/29/EC,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4C,law:Directive2000/29/EC,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4C,reg:S.L.433.03/Schedule XV,INTERNAL_REF,
reg:S.L.433.03/4C,reg:S.L.433.03/4C,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/Schedule XVI,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/2,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/4E,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/2,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/3,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/2,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/4,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/4E,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/4E,INTERNAL_REF,
reg:S.L.433.03/4E,reg:S.L.433.03/4E,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/Schedule XVIII,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/1,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/2,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/3,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/3,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/4F,INTERNAL_REF,
reg:S.L.433.03/4F,law:Directive2000/29/EC,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4F,reg:S.L.433.03/Schedule XVIII,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/3,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/Schedule XVIII,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/Schedule XV,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/Schedule XVIII point 3,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/4F,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/4F,INTERNAL_REF,
reg:S.L.433.03/4F,reg:S.L.433.03/4F,INTERNAL_REF,
reg:S.L.433.03/4G,reg:S.L.433.03/Schedule XIX,INTERNAL_REF,
reg:S.L.433.03/4G,art:Directive2000/29/EC/16,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4G,art:Directive2000/29/EC/4,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4G,art:Directive2000/29/EC/16,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4H,reg:S.L.433.03/19,INTERNAL_REF,
reg:S.L.433.03/4H,law:CommissionImplementingDecision2002/757/EC,EXTERNAL_REF,Commission Implementing Decision 2002/757/EC
reg:S.L.433.03/4H,reg:S.L.433.03/item 2 of Annex I,INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/Annex II,INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/items 1(a) and 2 of Annex I,INTERNAL_REF,
reg:S.L.433.03/4H,"reg:S.L.433.03/Part A, Section I (3) of Schedule IV",INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/item 2(b) of Annex I,INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/10,INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/item 3 of Schedule XXVIII,INTERNAL_REF,
reg:S.L.433.03/4H,reg:S.L.433.03/6,INTERNAL_REF,
reg:S.L.433.03/4H,law:CommissionImplementingDecision2002/757/EC,EXTERNAL_REF,Commission Implementing Decision 2002/757/ EC
reg:S.L.433.03/4I,art:Directive2000/29/EC/13,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4I,art:Directive2000/29/EC/16,EXTERNAL_REF,Directive 2000/29/EC
reg:S.L.433.03/4I,art:Directive2000/29/EC/13c,EXTERNAL_REF,Directive 2000/29/EC
