id,label,type
reg:S.L.427.10/1,reg:S.L.427.10/1,unknown
reg:S.L.464.12/24,reg:S.L.464.12/24,unknown
law:EuropeanParliamentandCouncil,law:EuropeanParliamentandCouncil,law
reg:S.L.123.172/26,reg:S.L.123.172/26,unknown
reg:S.L.325.06/27,reg:S.L.325.06/27,unknown
reg:S.L.622.02/4,reg:S.L.622.02/4,unknown
reg:S.L.164.07/2,reg:S.L.164.07/2,unknown
reg:S.L.123.17/23,reg:S.L.123.17/23,unknown
art:Cap.140/288,art:Cap.140/288,article
art:Cap.16/62A,art:Cap.16/62A,article
reg:S.L.371.17/439,reg:S.L.371.17/439,unknown
reg:S.L.50.01/First Schedule,reg:S.L.50.01/First Schedule,unknown
reg:S.L.427.37/17,reg:S.L.427.37/17,unknown
law:CouncilDirective92/85/EEC,law:CouncilDirective92/85/EEC,law
reg:S.L.370.49/7,reg:S.L.370.49/7,unknown
law:Cap.132,law:Cap.132,law
art:CustomsOrdinance/16A,art:CustomsOrdinance/16A,article
law:CommissionDirective96/3/EC,law:CommissionDirective96/3/EC,law
reg:S.L.117.32/8,reg:S.L.117.32/8,unknown
art:Cap.603/4,art:Cap.603/4,article
reg:S.L.430.08/Schedule IV,reg:S.L.430.08/Schedule IV,unknown
reg:S.L.449.52/6,reg:S.L.449.52/6,unknown
reg:S.L.325.06/8,reg:S.L.325.06/8,unknown
reg:S.L.646.27/12,reg:S.L.646.27/12,unknown
reg:S.L.327.658/1,reg:S.L.327.658/1,unknown
reg:S.L.123.122/24,reg:S.L.123.122/24,unknown
reg:S.L.427.14/10,reg:S.L.427.14/10,unknown
art:Cap.123/49A,art:Cap.123/49A,article
art:Cap.382/28,art:Cap.382/28,article
art:Cap.352/19,art:Cap.352/19,article
reg:S.L.626.03/5,reg:S.L.626.03/5,unknown
art:OccupationalPensionsDirective/49,art:OccupationalPensionsDirective/49,article
reg:S.L.546.01/21,reg:S.L.546.01/21,unknown
reg:S.L.425.16/7,reg:S.L.425.16/7,unknown
law:S.L.492.02,law:S.L.492.02,law
art:Cap.363/47,art:Cap.363/47,article
reg:S.L.123.12/8,reg:S.L.123.12/8,unknown
reg:S.L.601.03/51,reg:S.L.601.03/51,unknown
reg:S.L.255.01/the Schedule,reg:S.L.255.01/the Schedule,unknown
art:Cap.123/21,art:Cap.123/21,article
art:Cap.591/58,art:Cap.591/58,article
reg:S.L.327.489/1,reg:S.L.327.489/1,unknown
reg:S.L.37.06/5,reg:S.L.37.06/5,unknown
reg:S.L.386.25/10,reg:S.L.386.25/10,unknown
law:HagueConventiononApostilles,law:HagueConventiononApostilles,law
art:Regulation(EU)2022/1925/3,art:Regulation(EU)2022/1925/3,article
reg:S.L.465.10/10,reg:S.L.465.10/10,unknown
reg:S.L.601.03/17,reg:S.L.601.03/17,unknown
art:Cap.406/4,art:Cap.406/4,article
reg:S.L.601.05/100,reg:S.L.601.05/100,unknown
reg:S.L.433.30/II,reg:S.L.433.30/II,unknown
reg:S.L.123.148/6,reg:S.L.123.148/6,unknown
reg:S.L.123.195/30,reg:S.L.123.195/30,unknown
reg:S.L.50.01/2,reg:S.L.50.01/2,unknown
reg:S.L.458.04/22,reg:S.L.458.04/22,unknown
reg:S.L.452.53/13,reg:S.L.452.53/13,unknown
art:Regulation(EC)No1907/2006/31,art:Regulation(EC)No1907/2006/31,article
reg:S.L.403.17/12,reg:S.L.403.17/12,unknown
reg:S.L.643.01/Fourth Schedule Part A,reg:S.L.643.01/Fourth Schedule Part A,unknown
art:IASRegulation/8,art:IASRegulation/8,article
reg:S.L.427.14/7,reg:S.L.427.14/7,unknown
reg:S.L.371.22/5,reg:S.L.371.22/5,unknown
law:GamingAuthorisationsRegulations,law:GamingAuthorisationsRegulations,law
reg:S.L.406.01/18,reg:S.L.406.01/18,unknown
reg:S.L.449.06/the Schedule,reg:S.L.449.06/the Schedule,unknown
art:Cap.622/49,art:Cap.622/49,article
law:S.L.372.18,law:S.L.372.18,law
art:Cap.327/76,art:Cap.327/76,article
reg:S.L.330.09/20,reg:S.L.330.09/20,unknown
reg:S.L.327.301/Admission Regulations,reg:S.L.327.301/Admission Regulations,unknown
reg:S.L.595.15/9,reg:S.L.595.15/9,unknown
reg:S.L.601.05/Schedule 12,reg:S.L.601.05/Schedule 12,unknown
law:ImmigrationAct,law:ImmigrationAct,law
reg:S.L.123.03/12,reg:S.L.123.03/12,unknown
law:CouncilDirective96/23/EC,law:CouncilDirective96/23/EC,law
art:Cap.581/51,art:Cap.581/51,article
reg:S.L.123.43/16,reg:S.L.123.43/16,unknown
reg:S.L.123.82/15,reg:S.L.123.82/15,unknown
reg:S.L.276.08/5,reg:S.L.276.08/5,unknown
reg:S.L.499.09/Part IV,reg:S.L.499.09/Part IV,unknown
reg:S.L.399.48/Eleventh Schedule,reg:S.L.399.48/Eleventh Schedule,unknown
art:Cap.445/51,art:Cap.445/51,article
reg:S.L.363.25/3,reg:S.L.363.25/3,unknown
law:2009/31/EC,law:2009/31/EC,law
reg:S.L.16/693,reg:S.L.16/693,unknown
reg:S.L.643.03/Schedule 1A,reg:S.L.643.03/Schedule 1A,unknown
reg:S.L.464.15/2,reg:S.L.464.15/2,unknown
reg:S.L.549.104/5,reg:S.L.549.104/5,unknown
reg:S.L.437.90/that Article,reg:S.L.437.90/that Article,unknown
reg:S.L.437.58/rule 14(1),reg:S.L.437.58/rule 14(1),unknown
reg:S.L.439.20/28,reg:S.L.439.20/28,unknown
reg:S.L.499.09/Parts I and II of this Schedule,reg:S.L.499.09/Parts I and II of this Schedule,unknown
reg:S.L.234.19/figure 1,reg:S.L.234.19/figure 1,unknown
law:CouncilDirective2003/72/EC,law:CouncilDirective2003/72/EC,law
reg:S.L.220.03/13,reg:S.L.220.03/13,unknown
reg:S.L.123.11/24,reg:S.L.123.11/24,unknown
art:Regulation(EU)168/2013/24,art:Regulation(EU)168/2013/24,article
reg:S.L.573.16/17,reg:S.L.573.16/17,unknown
reg:S.L.123.63/12,reg:S.L.123.63/12,unknown
reg:S.L.463.54/2,reg:S.L.463.54/2,unknown
art:Cap.601/57,art:Cap.601/57,article
reg:S.L.123.163/6,reg:S.L.123.163/6,unknown
reg:S.L.499.57/21,reg:S.L.499.57/21,unknown
reg:S.L.585.01/55,reg:S.L.585.01/55,unknown
art:Cap.234/321,art:Cap.234/321,article
reg:S.L.433.27/5,reg:S.L.433.27/5,unknown
reg:S.L.345.23/8A,reg:S.L.345.23/8A,unknown
reg:S.L.370.19/11,reg:S.L.370.19/11,unknown
art:Cap.413/24,art:Cap.413/24,article
reg:S.L.123.152/9,reg:S.L.123.152/9,unknown
reg:S.L.123.123/13,reg:S.L.123.123/13,unknown
reg:S.L.437.01/8,reg:S.L.437.01/8,unknown
art:Cap.10/301,art:Cap.10/301,article
reg:S.L.639.04/17,reg:S.L.639.04/17,unknown
law:S.L.253.06,law:S.L.253.06,law
art:Cap.516/2,art:Cap.516/2,article
reg:S.L.327.694/1,reg:S.L.327.694/1,unknown
reg:S.L.425.01/9,reg:S.L.425.01/9,unknown
art:Cap.125/2,art:Cap.125/2,article
law:S.L.437.106.,law:S.L.437.106.,law
reg:S.L.370.35/5,reg:S.L.370.35/5,unknown
art:TreatyontheFunctioningoftheEuropeanUnion/128,art:TreatyontheFunctioningoftheEuropeanUnion/128,article
reg:S.L.478.07/3,reg:S.L.478.07/3,unknown
reg:S.L.16/2071,reg:S.L.16/2071,unknown
reg:S.L.549.11/8,reg:S.L.549.11/8,unknown
reg:S.L.156.02/12,reg:S.L.156.02/12,unknown
art:Cap.490/9,art:Cap.490/9,article
reg:S.L.330.14/24,reg:S.L.330.14/24,unknown
art:Cap.220/9,art:Cap.220/9,article
reg:S.L.545.27/First Schedule,reg:S.L.545.27/First Schedule,unknown
art:Cap.587/21,art:Cap.587/21,article
art:Directive2006/112/EC/371,art:Directive2006/112/EC/371,article
art:MaltaFinancialServicesAuthorityAct/17,art:MaltaFinancialServicesAuthorityAct/17,article
reg:S.L.345.29/13,reg:S.L.345.29/13,unknown
art:Cap.199/16,art:Cap.199/16,article
art:Cap.392/42,art:Cap.392/42,article
law:Regulation(EC)No.1122/2009,law:Regulation(EC)No.1122/2009,law
reg:S.L.499.49/6,reg:S.L.499.49/6,unknown
reg:S.L.415.01/39,reg:S.L.415.01/39,unknown
reg:S.L.117.15/2,reg:S.L.117.15/2,unknown
reg:S.L.399.48/79,reg:S.L.399.48/79,unknown
art:CouncilRegulation(EU)No904/2010/24b,art:CouncilRegulation(EU)No904/2010/24b,article
art:Cap.632/17,art:Cap.632/17,article
art:Cap.590/56,art:Cap.590/56,article
reg:S.L.639.04/18,reg:S.L.639.04/18,unknown
reg:S.L.549.134/Fourth Schedule,reg:S.L.549.134/Fourth Schedule,unknown
reg:S.L.123.198/sub-rule (1),reg:S.L.123.198/sub-rule (1),unknown
art:Cap.641/Part V,art:Cap.641/Part V,article
art:Cap.69/27,art:Cap.69/27,article
law:CommissionRegulation(EC)No608/2004,law:CommissionRegulation(EC)No608/2004,law
reg:S.L.370.52/(3),reg:S.L.370.52/(3),unknown
reg:S.L.545.19/2,reg:S.L.545.19/2,unknown
reg:S.L.549.63/Schedule 10 Part A,reg:S.L.549.63/Schedule 10 Part A,unknown
reg:S.L.327.305/4,reg:S.L.327.305/4,unknown
reg:S.L.331.01/1,reg:S.L.331.01/1,unknown
reg:S.L.123.74/6,reg:S.L.123.74/6,unknown
art:MCD/37,art:MCD/37,article
reg:S.L.499.56/Part III,reg:S.L.499.56/Part III,unknown
art:Cap.334/25,art:Cap.334/25,article
law:S.L.123.79,law:S.L.123.79,law
reg:S.L.16/1455,reg:S.L.16/1455,unknown
art:Cap.63/6,art:Cap.63/6,article
art:Cap.420/21,art:Cap.420/21,article
reg:S.L.123.90/5,reg:S.L.123.90/5,unknown
reg:S.L.16/1334,reg:S.L.16/1334,unknown
art:AIFMDirective/7,art:AIFMDirective/7,article
reg:S.L.549.79/6,reg:S.L.549.79/6,unknown
reg:S.L.427.19/Schedule II,reg:S.L.427.19/Schedule II,unknown
reg:S.L.625.01/9,reg:S.L.625.01/9,unknown
art:Cap.373/4B,art:Cap.373/4B,article
reg:S.L.427.77/4,reg:S.L.427.77/4,unknown
law:S.L.583.01,law:S.L.583.01,law
law:S.L.327.463,law:S.L.327.463,law
reg:S.L.386.15/3,reg:S.L.386.15/3,unknown
"art:Actof20April2004ontheamendmentoftheActonprofessionsofnurseandmidwifeandonsomeotherlegalacts(OfficialJournaloftheRepublicofPolandof2004No.92,pos.885andof2007No.176,pos.1237)/11","art:Actof20April2004ontheamendmentoftheActonprofessionsofnurseandmidwifeandonsomeotherlegalacts(OfficialJournaloftheRepublicofPolandof2004No.92,pos.885andof2007No.176,pos.1237)/11",article
reg:S.L.234.42/89,reg:S.L.234.42/89,unknown
art:Cap.392/27,art:Cap.392/27,article
art:Cap.10/114,art:Cap.10/114,article
reg:S.L.276.10/10,reg:S.L.276.10/10,unknown
art:Cap.334/5,art:Cap.334/5,article
reg:S.L.363.183/2,reg:S.L.363.183/2,unknown
art:Cap.392/III(1)(a)(ii),art:Cap.392/III(1)(a)(ii),article
reg:S.L.378.01/10,reg:S.L.378.01/10,unknown
reg:S.L.370.25/11,reg:S.L.370.25/11,unknown
reg:S.L.417.01/15,reg:S.L.417.01/15,unknown
art:Cap.492/Part VII,art:Cap.492/Part VII,article
reg:S.L.437.40/6,reg:S.L.437.40/6,unknown
reg:S.L.452.110/3,reg:S.L.452.110/3,unknown
reg:S.L.549.44/19,reg:S.L.549.44/19,unknown
art:Cap.395/18,art:Cap.395/18,article
"law:ConventionontheProhibitionoftheDevelopment,Production,StockpilingandUseofChemicalWeapons","law:ConventionontheProhibitionoftheDevelopment,Production,StockpilingandUseofChemicalWeapons",law
art:Cap.37/71,art:Cap.37/71,article
law:Directive(EU)2016/2370,law:Directive(EU)2016/2370,law
reg:S.L.327.500/the Schedule,reg:S.L.327.500/the Schedule,unknown
reg:S.L.403.23/28,reg:S.L.403.23/28,unknown
reg:S.L.220.03/26,reg:S.L.220.03/26,unknown
reg:S.L.549.51/section 2,reg:S.L.549.51/section 2,unknown
reg:S.L.376.08/5,reg:S.L.376.08/5,unknown
art:Cap.16/137,art:Cap.16/137,article
reg:S.L.575.05/1,reg:S.L.575.05/1,unknown
reg:S.L.9.17/23,reg:S.L.9.17/23,unknown
art:Cap.16/727,art:Cap.16/727,article
art:MiCARegulation/67,art:MiCARegulation/67,article
reg:S.L.597.04/59,reg:S.L.597.04/59,unknown
reg:S.L.452.50/2,reg:S.L.452.50/2,unknown
reg:S.L.123.46/28,reg:S.L.123.46/28,unknown
art:Regulation(EC)No1371/2007/2,art:Regulation(EC)No1371/2007/2,article
art:Cap.492/10,art:Cap.492/10,article
reg:S.L.427.81/Schedule I,reg:S.L.427.81/Schedule I,unknown
reg:S.L.530.02/3,reg:S.L.530.02/3,unknown
reg:S.L.425.09/8,reg:S.L.425.09/8,unknown
reg:S.L.376.06/29,reg:S.L.376.06/29,unknown
reg:S.L.549.150/6,reg:S.L.549.150/6,unknown
reg:S.L.327.388/6,reg:S.L.327.388/6,unknown
law:CouncilRegulation(EC)No1099/2009of24September2009,law:CouncilRegulation(EC)No1099/2009of24September2009,law
art:Cap.363/Thirteenth Schedule,art:Cap.363/Thirteenth Schedule,article
reg:S.L.427.40/14,reg:S.L.427.40/14,unknown
reg:S.L.427.41/Schedule IV,reg:S.L.427.41/Schedule IV,unknown
reg:S.L.480.07/3,reg:S.L.480.07/3,unknown
reg:S.L.376.02/Art 8(2),reg:S.L.376.02/Art 8(2),unknown
reg:S.L.499.74/5,reg:S.L.499.74/5,unknown
law:ActI.2025.92,law:ActI.2025.92,law
reg:S.L.415.08/9,reg:S.L.415.08/9,unknown
reg:S.L.455.05/2,reg:S.L.455.05/2,unknown
reg:S.L.437.97/9,reg:S.L.437.97/9,unknown
reg:S.L.449.39/point 3 of Part A of the Schedule,reg:S.L.449.39/point 3 of Part A of the Schedule,unknown
law:CouncilDirective2011/95/EU,law:CouncilDirective2011/95/EU,law
law:S.L.217.14.,law:S.L.217.14.,law
law:Regulation(EU)2021/782,law:Regulation(EU)2021/782,law
reg:S.L.449.35/Table 3,reg:S.L.449.35/Table 3,unknown
reg:S.L.499.01/Part I and Part II of the First Schedule,reg:S.L.499.01/Part I and Part II of the First Schedule,unknown
reg:S.L.549.44/28,reg:S.L.549.44/28,unknown
reg:S.L.123.106/17,reg:S.L.123.106/17,unknown
reg:S.L.601.12/61,reg:S.L.601.12/61,unknown
reg:S.L.123.195/12,reg:S.L.123.195/12,unknown
law:S.L.504.65,law:S.L.504.65,law
art:Cap.386/25,art:Cap.386/25,article
reg:S.L.370.37/3,reg:S.L.370.37/3,unknown
reg:S.L.478.05/5,reg:S.L.478.05/5,unknown
reg:S.L.477.01/6,reg:S.L.477.01/6,unknown
art:ActXXXVIIof1988/14,art:ActXXXVIIof1988/14,article
reg:S.L.458.25/8,reg:S.L.458.25/8,unknown
"law:CommissionDirectives2003/124/EC,2003/125/ECand2004/72/EC","law:CommissionDirectives2003/124/EC,2003/125/ECand2004/72/EC",law
reg:S.L.123.35/8,reg:S.L.123.35/8,unknown
law:S.L.65.12,law:S.L.65.12,law
reg:S.L.549.134/5,reg:S.L.549.134/5,unknown
reg:S.L.217.05/7,reg:S.L.217.05/7,unknown
art:Cap.12/172,art:Cap.12/172,article
art:CouncilRegulation(EC)No.1466/97/6,art:CouncilRegulation(EC)No.1466/97/6,article
reg:S.L.449.47/7,reg:S.L.449.47/7,unknown
law:Directives1999/45/EC,law:Directives1999/45/EC,law
law:S.L.601.07,law:S.L.601.07,law
art:theVeterinaryServicesAct/7,art:theVeterinaryServicesAct/7,article
art:Cap.542/Second and Third Schedules,art:Cap.542/Second and Third Schedules,article
reg:S.L.363.103/the Schedule,reg:S.L.363.103/the Schedule,unknown
reg:S.L.552.28/3,reg:S.L.552.28/3,unknown
reg:S.L.365.11/4,reg:S.L.365.11/4,unknown
art:Cap.496/43,art:Cap.496/43,article
reg:S.L.123.79/6,reg:S.L.123.79/6,unknown
reg:S.L.16/237,reg:S.L.16/237,unknown
art:Cap.654/8,art:Cap.654/8,article
reg:S.L.161.127/7,reg:S.L.161.127/7,unknown
"reg:S.L.458.34/Modules 3, 4 and 5","reg:S.L.458.34/Modules 3, 4 and 5",unknown
reg:S.L.449.32/2,reg:S.L.449.32/2,unknown
reg:S.L.458.16/6,reg:S.L.458.16/6,unknown
reg:S.L.345.20/5,reg:S.L.345.20/5,unknown
art:Cap.10/96,art:Cap.10/96,article
reg:S.L.499.59/III,reg:S.L.499.59/III,unknown
"reg:S.L.427.10/Schedules II, IV and V","reg:S.L.427.10/Schedules II, IV and V",unknown
art:Cap.504/79,art:Cap.504/79,article
reg:S.L.427.60/2,reg:S.L.427.60/2,unknown
law:ActLII.2021.42,law:ActLII.2021.42,law
art:Cap.439/41,art:Cap.439/41,article
art:Cap.412/1,art:Cap.412/1,article
art:MISC.ConstitutionofMaltaC/59,art:MISC.ConstitutionofMaltaC/59,article
art:Cap.16/615,art:Cap.16/615,article
"law:OJL110,4.5.1993,p.20","law:OJL110,4.5.1993,p.20",law
reg:S.L.601.03/31,reg:S.L.601.03/31,unknown
reg:S.L.499.29/10,reg:S.L.499.29/10,unknown
art:Cap.555/14,art:Cap.555/14,article
art:Cap.484/400,art:Cap.484/400,article
reg:S.L.433.03/Schedule (VI),reg:S.L.433.03/Schedule (VI),unknown
reg:S.L.371.17/5A,reg:S.L.371.17/5A,unknown
reg:S.L.427.61/Schedule II,reg:S.L.427.61/Schedule II,unknown
art:Cap.542/23,art:Cap.542/23,article
reg:S.L.646.08/30,reg:S.L.646.08/30,unknown
reg:S.L.123.94/21,reg:S.L.123.94/21,unknown
"art:Cap.406/Sixth Schedule, Part Two","art:Cap.406/Sixth Schedule, Part Two",article
reg:S.L.460.15/10,reg:S.L.460.15/10,unknown
art:Cap.12/590,art:Cap.12/590,article
art:Cap.123/23,art:Cap.123/23,article
reg:S.L.372.32/16,reg:S.L.372.32/16,unknown
reg:S.L.331.08/4,reg:S.L.331.08/4,unknown
art:Cap.646/28,art:Cap.646/28,article
reg:S.L.597.04/21,reg:S.L.597.04/21,unknown
reg:S.L.478.02/10,reg:S.L.478.02/10,unknown
reg:S.L.123.35/paragraph (5),reg:S.L.123.35/paragraph (5),unknown
reg:S.L.427.01/11,reg:S.L.427.01/11,unknown
reg:S.L.451.03/6E,reg:S.L.451.03/6E,unknown
art:Cap.598/9,art:Cap.598/9,article
law:Directive(EU)2019/904oftheEuropeanParliamentandoftheCouncilof5June2019,law:Directive(EU)2019/904oftheEuropeanParliamentandoftheCouncilof5June2019,law
art:Cap.542/17,art:Cap.542/17,article
reg:S.L.146.04/13,reg:S.L.146.04/13,unknown
reg:S.L.233.08/10,reg:S.L.233.08/10,unknown
reg:S.L.452.87/13,reg:S.L.452.87/13,unknown
art:Cap.347/62,art:Cap.347/62,article
art:Cap.371/5,art:Cap.371/5,article
reg:S.L.234.19/3,reg:S.L.234.19/3,unknown
reg:S.L.260.03/70,reg:S.L.260.03/70,unknown
reg:S.L.378.17/17,reg:S.L.378.17/17,unknown
reg:S.L.499.24/39,reg:S.L.499.24/39,unknown
reg:S.L.315.07/3,reg:S.L.315.07/3,unknown
art:Cap.392/C,art:Cap.392/C,article
art:RelettingofUrbanProperty(Regulation)Ordinance/4A,art:RelettingofUrbanProperty(Regulation)Ordinance/4A,article
art:ControlRegulation/89,art:ControlRegulation/89,article
art:Directive2011/61/EU/35,art:Directive2011/61/EU/35,article
reg:S.L.65.19/65,reg:S.L.65.19/65,unknown
art:Cap.430/2,art:Cap.430/2,article
reg:S.L.16/1591,reg:S.L.16/1591,unknown
art:Cap.583/59,art:Cap.583/59,article
reg:S.L.328.04/Schedule,reg:S.L.328.04/Schedule,unknown
reg:S.L.549.79/Schedule IV,reg:S.L.549.79/Schedule IV,unknown
reg:S.L.387.01/38,reg:S.L.387.01/38,unknown
reg:S.L.363.190/2,reg:S.L.363.190/2,unknown
reg:S.L.10.13/193,reg:S.L.10.13/193,unknown
reg:S.L.233.11/16,reg:S.L.233.11/16,unknown
art:Cap.505/48,art:Cap.505/48,article
"reg:S.L.433.03/Schedule V, Part B","reg:S.L.433.03/Schedule V, Part B",unknown
reg:S.L.601.03/93,reg:S.L.601.03/93,unknown
reg:S.L.370.23/5,reg:S.L.370.23/5,unknown
reg:S.L.55.05/2,reg:S.L.55.05/2,unknown
reg:S.L.437.46/2,reg:S.L.437.46/2,unknown
reg:S.L.363.120/Schedule B,reg:S.L.363.120/Schedule B,unknown
reg:S.L.378.10/4A,reg:S.L.378.10/4A,unknown
reg:S.L.449.19/Fifth Schedule,reg:S.L.449.19/Fifth Schedule,unknown
art:Cap.420/24,art:Cap.420/24,article
reg:S.L.417.01/41,reg:S.L.417.01/41,unknown
reg:S.L.549.123/10,reg:S.L.549.123/10,unknown
reg:S.L.123.55/27,reg:S.L.123.55/27,unknown
law:S.L.549.29,law:S.L.549.29,law
art:Cap.16/103,art:Cap.16/103,article
reg:S.L.260.03/69,reg:S.L.260.03/69,unknown
reg:S.L.427.16/XI,reg:S.L.427.16/XI,unknown
reg:S.L.499.09/JAR 145 certificate,reg:S.L.499.09/JAR 145 certificate,unknown
reg:S.L.504.20/4,reg:S.L.504.20/4,unknown
art:Cap.395/Second Schedule,art:Cap.395/Second Schedule,article
law:CommissionDirectives,law:CommissionDirectives,law
reg:S.L.646.04/4,reg:S.L.646.04/4,unknown
art:Cap.396/4,art:Cap.396/4,article
reg:S.L.123.87/12,reg:S.L.123.87/12,unknown
reg:S.L.463.17/7,reg:S.L.463.17/7,unknown
reg:S.L.499.35/50,reg:S.L.499.35/50,unknown
reg:S.L.370.05/5,reg:S.L.370.05/5,unknown
art:Cap.16/1984,art:Cap.16/1984,article
reg:S.L.288.02/4,reg:S.L.288.02/4,unknown
reg:S.L.460.23/4,reg:S.L.460.23/4,unknown
"reg:S.L.427.44/Schedule II, section 4","reg:S.L.427.44/Schedule II, section 4",unknown
reg:S.L.123.63/11,reg:S.L.123.63/11,unknown
art:CivilAviationAct(Cap.232)/9,art:CivilAviationAct(Cap.232)/9,article
reg:S.L.454.13/1,reg:S.L.454.13/1,unknown
reg:S.L.363.109/3,reg:S.L.363.109/3,unknown
reg:S.L.16/2130,reg:S.L.16/2130,unknown
reg:S.L.499.44/3,reg:S.L.499.44/3,unknown
reg:S.L.549.109/12,reg:S.L.549.109/12,unknown
art:theAct/46,art:theAct/46,article
reg:S.L.465.04/3,reg:S.L.465.04/3,unknown
reg:S.L.9.25/18,reg:S.L.9.25/18,unknown
art:Cap.65/(b),art:Cap.65/(b),article
art:Cap.273/Schedule,art:Cap.273/Schedule,article
reg:S.L.363.122/5,reg:S.L.363.122/5,unknown
reg:S.L.545.34/54,reg:S.L.545.34/54,unknown
reg:S.L.65.12/Second Schedule,reg:S.L.65.12/Second Schedule,unknown
art:Cap.33/2,art:Cap.33/2,article
reg:S.L.449.35/paragraphs 29 to 32,reg:S.L.449.35/paragraphs 29 to 32,unknown
art:Directive2000/59/EC/7,art:Directive2000/59/EC/7,article
reg:S.L.123.143/13,reg:S.L.123.143/13,unknown
art:Cap.26/2,art:Cap.26/2,article
reg:S.L.437.118/4,reg:S.L.437.118/4,unknown
reg:S.L.327.670/6,reg:S.L.327.670/6,unknown
reg:S.L.549.13/Annex III (2),reg:S.L.549.13/Annex III (2),unknown
reg:S.L.35.27/the Schedule,reg:S.L.35.27/the Schedule,unknown
reg:S.L.372.05/2,reg:S.L.372.05/2,unknown
art:Cap.386/80,art:Cap.386/80,article
reg:S.L.123.201/9,reg:S.L.123.201/9,unknown
"reg:S.L.330.09/Schedule, Sections A and B","reg:S.L.330.09/Schedule, Sections A and B",unknown
law:Directive2006/43/ECoftheEuropeanParliamentandoftheCouncil,law:Directive2006/43/ECoftheEuropeanParliamentandoftheCouncil,law
art:Services(InternalMarket)Act/7,art:Services(InternalMarket)Act/7,article
reg:S.L.406.12/1,reg:S.L.406.12/1,unknown
reg:S.L.549.149/4,reg:S.L.549.149/4,unknown
reg:S.L.437.115/36,reg:S.L.437.115/36,unknown
reg:S.L.583.07/7,reg:S.L.583.07/7,unknown
reg:S.L.622.01/11,reg:S.L.622.01/11,unknown
law:S.L.409.11,law:S.L.409.11,law
reg:S.L.452.91/5,reg:S.L.452.91/5,unknown
reg:S.L.427.37/Schedule X,reg:S.L.427.37/Schedule X,unknown
art:Cap.547/9,art:Cap.547/9,article
law:theRegulation,law:theRegulation,law
reg:S.L.123.66/16,reg:S.L.123.66/16,unknown
art:CivilCode/1887,art:CivilCode/1887,article
reg:S.L.601.05/119,reg:S.L.601.05/119,unknown
law:S.L.449.20,law:S.L.449.20,law
art:Cap.437/18,art:Cap.437/18,article
reg:S.L.123.168/3,reg:S.L.123.168/3,unknown
reg:S.L.260.04/17,reg:S.L.260.04/17,unknown
reg:S.L.123.173/3,reg:S.L.123.173/3,unknown
reg:S.L.601.07/53,reg:S.L.601.07/53,unknown
reg:S.L.123.122/4,reg:S.L.123.122/4,unknown
reg:S.L.601.12/53,reg:S.L.601.12/53,unknown
reg:S.L.601.07/Schedule VII,reg:S.L.601.07/Schedule VII,unknown
reg:S.L.327.524/3,reg:S.L.327.524/3,unknown
reg:S.L.Const.02/77,reg:S.L.Const.02/77,unknown
reg:S.L.436.03/4,reg:S.L.436.03/4,unknown
art:MutualRecognitionofQualificationsAct(Cap.451)/2,art:MutualRecognitionofQualificationsAct(Cap.451)/2,article
art:Cap.379/13A,art:Cap.379/13A,article
art:Cap.356/39,art:Cap.356/39,article
reg:S.L.261.37/HAA 249/2012,reg:S.L.261.37/HAA 249/2012,unknown
reg:S.L.327.262/11,reg:S.L.327.262/11,unknown
reg:S.L.499.52/22,reg:S.L.499.52/22,unknown
art:Cap.409/18,art:Cap.409/18,article
reg:S.L.573.16/11,reg:S.L.573.16/11,unknown
law:S.L.161of2013,law:S.L.161of2013,law
art:SolvencyIIDirective/39,art:SolvencyIIDirective/39,article
reg:S.L.417.03/7,reg:S.L.417.03/7,unknown
reg:S.L.458.23/Second Schedule,reg:S.L.458.23/Second Schedule,unknown
reg:S.L.549.53/4,reg:S.L.549.53/4,unknown
art:Cap.602/5,art:Cap.602/5,article
reg:S.L.220.03/35,reg:S.L.220.03/35,unknown
art:theConstitution/91,art:theConstitution/91,article
reg:S.L.123.151/5,reg:S.L.123.151/5,unknown
art:Cap.31/40C,art:Cap.31/40C,article
reg:S.L.451.04/3,reg:S.L.451.04/3,unknown
art:Cap.16/420,art:Cap.16/420,article
art:Cap.352/41,art:Cap.352/41,article
reg:S.L.595.13/5,reg:S.L.595.13/5,unknown
art:Cap.31/33,art:Cap.31/33,article
reg:S.L.371.16/12,reg:S.L.371.16/12,unknown
reg:S.L.363.74/2,reg:S.L.363.74/2,unknown
art:MaltaFinancialServicesAuthorityAct(Cap.330)/3,art:MaltaFinancialServicesAuthorityAct(Cap.330)/3,article
art:CivilCode(Cap.16)/1566,art:CivilCode(Cap.16)/1566,article
reg:S.L.583.10/8,reg:S.L.583.10/8,unknown
law:S.L.318.13,law:S.L.318.13,law
reg:S.L.436.05/15,reg:S.L.436.05/15,unknown
reg:S.L.291.02/4,reg:S.L.291.02/4,unknown
art:Cap.620/17,art:Cap.620/17,article
reg:S.L.382.02/7,reg:S.L.382.02/7,unknown
reg:S.L.623.07/Ninth Schedule,reg:S.L.623.07/Ninth Schedule,unknown
art:Cap.523/4,art:Cap.523/4,article
reg:S.L.552.17/39,reg:S.L.552.17/39,unknown
reg:S.L.476.04/7,reg:S.L.476.04/7,unknown
reg:S.L.117.41/2,reg:S.L.117.41/2,unknown
